Date,Item Name,Category,Price (₹),Quantity Sold,Total Sales (₹)
31-12-2024,Fruit Cake,Cake,350,5,1750
31-12-2024,Lemon Juice,Beverage,30,5,150
31-12-2024,Badam Milk,Beverage,40,22,880
31-12-2024,Ghee Cake,Cake,120,23,2760
31-12-2024,Mysore Pak,Sweet,180,49,8820
31-12-2024,Milk Bikis,Biscuit,25,28,700
31-12-2024,Marble Cake,Cake,90,17,1530
31-12-2024,Pineapple Juice,Beverage,35,25,875
01-01-2025,Parippu Vada,Snack,10,33,330
01-01-2025,Egg Puffs,Snack,20,46,920
01-01-2025,Butter Bun,Bread,15,43,645
01-01-2025,Plum Cake,Cake,150,25,3750
01-01-2025,Pazhampori (Banana Fry),Snack,12,28,336
01-01-2025,Uzhunnu Vada,Snack,12,20,240
01-01-2025,Ullivada,Snack,10,39,390
01-01-2025,Banana Chips,Snack,100,40,4000
01-01-2025,Tea Biscuit,Biscuit,30,24,720
01-01-2025,Chicken Puffs,Snack,25,30,750
01-01-2025,Ela Ada,Sweet,20,12,240
01-01-2025,Cream Bun,Bread,20,50,1000
01-01-2025,Nannari Sharbat,Beverage,25,13,325
01-01-2025,Sugiyan,Sweet,15,27,405
01-01-2025,Neyyappam,Sweet,20,41,820
01-01-2025,Black Forest Cake,Cake,500,12,6000
01-01-2025,Mixture,Snack,120,46,5520
01-01-2025,Jilebi,Sweet,50,17,850
01-01-2025,Butter Biscuit,Biscuit,25,17,425
01-01-2025,Vettu Cake,Cake,15,37,555
01-01-2025,Milk Bun,Bread,18,28,504
01-01-2025,Choco Lava Cake,Cake,80,42,3360
01-01-2025,Fruit Cake,Cake,350,22,7700
01-01-2025,Lemon Juice,Beverage,30,13,390
01-01-2025,Badam Milk,Beverage,40,32,1280
01-01-2025,Ghee Cake,Cake,120,47,5640
01-01-2025,Mysore Pak,Sweet,180,27,4860
01-01-2025,Milk Bikis,Biscuit,25,48,1200
01-01-2025,Marble Cake,Cake,90,35,3150
01-01-2025,Pineapple Juice,Beverage,35,30,1050
02-01-2025,Parippu Vada,Snack,10,29,290
02-01-2025,Egg Puffs,Snack,20,48,960
02-01-2025,Butter Bun,Bread,15,49,735
02-01-2025,Plum Cake,Cake,150,31,4650
02-01-2025,Pazhampori (Banana Fry),Snack,12,38,456
02-01-2025,Uzhunnu Vada,Snack,12,35,420
02-01-2025,Ullivada,Snack,10,8,80
02-01-2025,Banana Chips,Snack,100,45,4500
02-01-2025,Tea Biscuit,Biscuit,30,31,930
02-01-2025,Chicken Puffs,Snack,25,33,825
02-01-2025,Ela Ada,Sweet,20,47,940
02-01-2025,Cream Bun,Bread,20,48,960
02-01-2025,Nannari Sharbat,Beverage,25,26,650
02-01-2025,Sugiyan,Sweet,15,5,75
02-01-2025,Neyyappam,Sweet,20,8,160
02-01-2025,Black Forest Cake,Cake,500,50,25000
02-01-2025,Mixture,Snack,120,36,4320
02-01-2025,Jilebi,Sweet,50,18,900
02-01-2025,Butter Biscuit,Biscuit,25,18,450
02-01-2025,Vettu Cake,Cake,15,35,525
02-01-2025,Milk Bun,Bread,18,14,252
02-01-2025,Choco Lava Cake,Cake,80,40,3200
02-01-2025,Fruit Cake,Cake,350,49,17150
02-01-2025,Lemon Juice,Beverage,30,8,240
02-01-2025,Badam Milk,Beverage,40,8,320
02-01-2025,Ghee Cake,Cake,120,30,3600
02-01-2025,Mysore Pak,Sweet,180,49,8820
02-01-2025,Milk Bikis,Biscuit,25,43,1075
02-01-2025,Marble Cake,Cake,90,25,2250
02-01-2025,Pineapple Juice,Beverage,35,31,1085
03-01-2025,Parippu Vada,Snack,10,49,490
03-01-2025,Egg Puffs,Snack,20,46,920
03-01-2025,Butter Bun,Bread,15,48,720
03-01-2025,Plum Cake,Cake,150,25,3750
03-01-2025,Pazhampori (Banana Fry),Snack,12,5,60
03-01-2025,Uzhunnu Vada,Snack,12,19,228
03-01-2025,Ullivada,Snack,10,20,200
03-01-2025,Banana Chips,Snack,100,24,2400
03-01-2025,Tea Biscuit,Biscuit,30,46,1380
03-01-2025,Chicken Puffs,Snack,25,27,675
03-01-2025,Ela Ada,Sweet,20,11,220
03-01-2025,Cream Bun,Bread,20,19,380
03-01-2025,Nannari Sharbat,Beverage,25,32,800
03-01-2025,Sugiyan,Sweet,15,5,75
03-01-2025,Neyyappam,Sweet,20,8,160
03-01-2025,Black Forest Cake,Cake,500,30,15000
03-01-2025,Mixture,Snack,120,25,3000
03-01-2025,Jilebi,Sweet,50,24,1200
03-01-2025,Butter Biscuit,Biscuit,25,32,800
03-01-2025,Vettu Cake,Cake,15,36,540
03-01-2025,Milk Bun,Bread,18,38,684
03-01-2025,Choco Lava Cake,Cake,80,48,3840
03-01-2025,Fruit Cake,Cake,350,48,16800
03-01-2025,Lemon Juice,Beverage,30,36,1080
03-01-2025,Badam Milk,Beverage,40,13,520
03-01-2025,Ghee Cake,Cake,120,30,3600
03-01-2025,Mysore Pak,Sweet,180,32,5760
03-01-2025,Milk Bikis,Biscuit,25,22,550
03-01-2025,Marble Cake,Cake,90,44,3960
03-01-2025,Pineapple Juice,Beverage,35,34,1190
04-01-2025,Parippu Vada,Snack,10,17,170
04-01-2025,Egg Puffs,Snack,20,33,660
04-01-2025,Butter Bun,Bread,15,19,285
04-01-2025,Plum Cake,Cake,150,50,7500
04-01-2025,Pazhampori (Banana Fry),Snack,12,24,288
04-01-2025,Uzhunnu Vada,Snack,12,42,504
04-01-2025,Ullivada,Snack,10,42,420
04-01-2025,Banana Chips,Snack,100,31,3100
04-01-2025,Tea Biscuit,Biscuit,30,46,1380
04-01-2025,Chicken Puffs,Snack,25,29,725
04-01-2025,Ela Ada,Sweet,20,42,840
04-01-2025,Cream Bun,Bread,20,6,120
04-01-2025,Nannari Sharbat,Beverage,25,36,900
04-01-2025,Sugiyan,Sweet,15,21,315
04-01-2025,Neyyappam,Sweet,20,37,740
04-01-2025,Black Forest Cake,Cake,500,10,5000
04-01-2025,Mixture,Snack,120,33,3960
04-01-2025,Jilebi,Sweet,50,28,1400
04-01-2025,Butter Biscuit,Biscuit,25,18,450
04-01-2025,Vettu Cake,Cake,15,21,315
04-01-2025,Milk Bun,Bread,18,37,666
04-01-2025,Choco Lava Cake,Cake,80,49,3920
04-01-2025,Fruit Cake,Cake,350,7,2450
04-01-2025,Lemon Juice,Beverage,30,20,600
04-01-2025,Badam Milk,Beverage,40,11,440
04-01-2025,Ghee Cake,Cake,120,18,2160
04-01-2025,Mysore Pak,Sweet,180,13,2340
04-01-2025,Milk Bikis,Biscuit,25,38,950
04-01-2025,Marble Cake,Cake,90,36,3240
04-01-2025,Pineapple Juice,Beverage,35,45,1575
05-01-2025,Parippu Vada,Snack,10,47,470
05-01-2025,Egg Puffs,Snack,20,20,400
05-01-2025,Butter Bun,Bread,15,46,690
05-01-2025,Plum Cake,Cake,150,25,3750
05-01-2025,Pazhampori (Banana Fry),Snack,12,37,444
05-01-2025,Uzhunnu Vada,Snack,12,16,192
05-01-2025,Ullivada,Snack,10,16,160
05-01-2025,Banana Chips,Snack,100,37,3700
05-01-2025,Tea Biscuit,Biscuit,30,46,1380
05-01-2025,Chicken Puffs,Snack,25,28,700
05-01-2025,Ela Ada,Sweet,20,48,960
05-01-2025,Cream Bun,Bread,20,33,660
05-01-2025,Nannari Sharbat,Beverage,25,24,600
05-01-2025,Sugiyan,Sweet,15,11,165
05-01-2025,Neyyappam,Sweet,20,50,1000
05-01-2025,Black Forest Cake,Cake,500,28,14000
05-01-2025,Mixture,Snack,120,9,1080
05-01-2025,Jilebi,Sweet,50,35,1750
05-01-2025,Butter Biscuit,Biscuit,25,33,825
05-01-2025,Vettu Cake,Cake,15,5,75
05-01-2025,Milk Bun,Bread,18,25,450
05-01-2025,Choco Lava Cake,Cake,80,24,1920
05-01-2025,Fruit Cake,Cake,350,45,15750
05-01-2025,Lemon Juice,Beverage,30,19,570
05-01-2025,Badam Milk,Beverage,40,47,1880
05-01-2025,Ghee Cake,Cake,120,32,3840
05-01-2025,Mysore Pak,Sweet,180,17,3060
05-01-2025,Milk Bikis,Biscuit,25,47,1175
05-01-2025,Marble Cake,Cake,90,36,3240
05-01-2025,Pineapple Juice,Beverage,35,6,210
06-01-2025,Parippu Vada,Snack,10,34,340
06-01-2025,Egg Puffs,Snack,20,20,400
06-01-2025,Butter Bun,Bread,15,26,390
06-01-2025,Plum Cake,Cake,150,9,1350
06-01-2025,Pazhampori (Banana Fry),Snack,12,45,540
06-01-2025,Uzhunnu Vada,Snack,12,47,564
06-01-2025,Ullivada,Snack,10,10,100
06-01-2025,Banana Chips,Snack,100,15,1500
06-01-2025,Tea Biscuit,Biscuit,30,26,780
06-01-2025,Chicken Puffs,Snack,25,45,1125
06-01-2025,Ela Ada,Sweet,20,33,660
06-01-2025,Cream Bun,Bread,20,38,760
06-01-2025,Nannari Sharbat,Beverage,25,33,825
06-01-2025,Sugiyan,Sweet,15,45,675
06-01-2025,Neyyappam,Sweet,20,47,940
06-01-2025,Black Forest Cake,Cake,500,33,16500
06-01-2025,Mixture,Snack,120,34,4080
06-01-2025,Jilebi,Sweet,50,29,1450
06-01-2025,Butter Biscuit,Biscuit,25,6,150
06-01-2025,Vettu Cake,Cake,15,41,615
06-01-2025,Milk Bun,Bread,18,42,756
06-01-2025,Choco Lava Cake,Cake,80,12,960
06-01-2025,Fruit Cake,Cake,350,23,8050
06-01-2025,Lemon Juice,Beverage,30,29,870
06-01-2025,Badam Milk,Beverage,40,43,1720
06-01-2025,Ghee Cake,Cake,120,17,2040
06-01-2025,Mysore Pak,Sweet,180,7,1260
06-01-2025,Milk Bikis,Biscuit,25,15,375
06-01-2025,Marble Cake,Cake,90,18,1620
06-01-2025,Pineapple Juice,Beverage,35,10,350
07-01-2025,Parippu Vada,Snack,10,11,110
07-01-2025,Egg Puffs,Snack,20,15,300
07-01-2025,Butter Bun,Bread,15,49,735
07-01-2025,Plum Cake,Cake,150,43,6450
07-01-2025,Pazhampori (Banana Fry),Snack,12,21,252
07-01-2025,Uzhunnu Vada,Snack,12,23,276
07-01-2025,Ullivada,Snack,10,28,280
07-01-2025,Banana Chips,Snack,100,36,3600
07-01-2025,Tea Biscuit,Biscuit,30,29,870
07-01-2025,Chicken Puffs,Snack,25,31,775
07-01-2025,Ela Ada,Sweet,20,35,700
07-01-2025,Cream Bun,Bread,20,40,800
07-01-2025,Nannari Sharbat,Beverage,25,20,500
07-01-2025,Sugiyan,Sweet,15,39,585
07-01-2025,Neyyappam,Sweet,20,39,780
07-01-2025,Black Forest Cake,Cake,500,38,19000
07-01-2025,Mixture,Snack,120,30,3600
07-01-2025,Jilebi,Sweet,50,8,400
07-01-2025,Butter Biscuit,Biscuit,25,17,425
07-01-2025,Vettu Cake,Cake,15,29,435
07-01-2025,Milk Bun,Bread,18,14,252
07-01-2025,Choco Lava Cake,Cake,80,6,480
07-01-2025,Fruit Cake,Cake,350,16,5600
07-01-2025,Lemon Juice,Beverage,30,30,900
07-01-2025,Badam Milk,Beverage,40,15,600
07-01-2025,Ghee Cake,Cake,120,18,2160
07-01-2025,Mysore Pak,Sweet,180,36,6480
07-01-2025,Milk Bikis,Biscuit,25,47,1175
07-01-2025,Marble Cake,Cake,90,27,2430
07-01-2025,Pineapple Juice,Beverage,35,9,315
08-01-2025,Parippu Vada,Snack,10,7,70
08-01-2025,Egg Puffs,Snack,20,14,280
08-01-2025,Butter Bun,Bread,15,13,195
08-01-2025,Plum Cake,Cake,150,43,6450
08-01-2025,Pazhampori (Banana Fry),Snack,12,13,156
08-01-2025,Uzhunnu Vada,Snack,12,18,216
08-01-2025,Ullivada,Snack,10,14,140
08-01-2025,Banana Chips,Snack,100,18,1800
08-01-2025,Tea Biscuit,Biscuit,30,11,330
08-01-2025,Chicken Puffs,Snack,25,38,950
08-01-2025,Ela Ada,Sweet,20,12,240
08-01-2025,Cream Bun,Bread,20,35,700
08-01-2025,Nannari Sharbat,Beverage,25,18,450
08-01-2025,Sugiyan,Sweet,15,8,120
08-01-2025,Neyyappam,Sweet,20,7,140
08-01-2025,Black Forest Cake,Cake,500,12,6000
08-01-2025,Mixture,Snack,120,38,4560
08-01-2025,Jilebi,Sweet,50,44,2200
08-01-2025,Butter Biscuit,Biscuit,25,7,175
08-01-2025,Vettu Cake,Cake,15,37,555
08-01-2025,Milk Bun,Bread,18,43,774
08-01-2025,Choco Lava Cake,Cake,80,47,3760
08-01-2025,Fruit Cake,Cake,350,25,8750
08-01-2025,Lemon Juice,Beverage,30,50,1500
08-01-2025,Badam Milk,Beverage,40,26,1040
08-01-2025,Ghee Cake,Cake,120,36,4320
08-01-2025,Mysore Pak,Sweet,180,31,5580
08-01-2025,Milk Bikis,Biscuit,25,22,550
08-01-2025,Marble Cake,Cake,90,38,3420
08-01-2025,Pineapple Juice,Beverage,35,44,1540
09-01-2025,Parippu Vada,Snack,10,42,420
09-01-2025,Egg Puffs,Snack,20,16,320
09-01-2025,Butter Bun,Bread,15,36,540
09-01-2025,Plum Cake,Cake,150,23,3450
09-01-2025,Pazhampori (Banana Fry),Snack,12,31,372
09-01-2025,Uzhunnu Vada,Snack,12,18,216
09-01-2025,Ullivada,Snack,10,5,50
09-01-2025,Banana Chips,Snack,100,13,1300
09-01-2025,Tea Biscuit,Biscuit,30,49,1470
09-01-2025,Chicken Puffs,Snack,25,13,325
09-01-2025,Ela Ada,Sweet,20,39,780
09-01-2025,Cream Bun,Bread,20,16,320
09-01-2025,Nannari Sharbat,Beverage,25,43,1075
09-01-2025,Sugiyan,Sweet,15,25,375
09-01-2025,Neyyappam,Sweet,20,41,820
09-01-2025,Black Forest Cake,Cake,500,45,22500
09-01-2025,Mixture,Snack,120,49,5880
09-01-2025,Jilebi,Sweet,50,20,1000
09-01-2025,Butter Biscuit,Biscuit,25,17,425
09-01-2025,Vettu Cake,Cake,15,41,615
09-01-2025,Milk Bun,Bread,18,21,378
09-01-2025,Choco Lava Cake,Cake,80,43,3440
09-01-2025,Fruit Cake,Cake,350,17,5950
09-01-2025,Lemon Juice,Beverage,30,7,210
09-01-2025,Badam Milk,Beverage,40,12,480
09-01-2025,Ghee Cake,Cake,120,40,4800
09-01-2025,Mysore Pak,Sweet,180,5,900
09-01-2025,Milk Bikis,Biscuit,25,41,1025
09-01-2025,Marble Cake,Cake,90,36,3240
09-01-2025,Pineapple Juice,Beverage,35,46,1610
10-01-2025,Parippu Vada,Snack,10,36,360
10-01-2025,Egg Puffs,Snack,20,39,780
10-01-2025,Butter Bun,Bread,15,10,150
10-01-2025,Plum Cake,Cake,150,40,6000
10-01-2025,Pazhampori (Banana Fry),Snack,12,33,396
10-01-2025,Uzhunnu Vada,Snack,12,39,468
10-01-2025,Ullivada,Snack,10,9,90
10-01-2025,Banana Chips,Snack,100,38,3800
10-01-2025,Tea Biscuit,Biscuit,30,39,1170
10-01-2025,Chicken Puffs,Snack,25,30,750
10-01-2025,Ela Ada,Sweet,20,11,220
10-01-2025,Cream Bun,Bread,20,49,980
10-01-2025,Nannari Sharbat,Beverage,25,28,700
10-01-2025,Sugiyan,Sweet,15,37,555
10-01-2025,Neyyappam,Sweet,20,27,540
10-01-2025,Black Forest Cake,Cake,500,45,22500
10-01-2025,Mixture,Snack,120,48,5760
10-01-2025,Jilebi,Sweet,50,40,2000
10-01-2025,Butter Biscuit,Biscuit,25,6,150
10-01-2025,Vettu Cake,Cake,15,44,660
10-01-2025,Milk Bun,Bread,18,35,630
10-01-2025,Choco Lava Cake,Cake,80,26,2080
10-01-2025,Fruit Cake,Cake,350,46,16100
10-01-2025,Lemon Juice,Beverage,30,22,660
10-01-2025,Badam Milk,Beverage,40,18,720
10-01-2025,Ghee Cake,Cake,120,13,1560
10-01-2025,Mysore Pak,Sweet,180,33,5940
10-01-2025,Milk Bikis,Biscuit,25,35,875
10-01-2025,Marble Cake,Cake,90,31,2790
10-01-2025,Pineapple Juice,Beverage,35,22,770
11-01-2025,Parippu Vada,Snack,10,31,310
11-01-2025,Egg Puffs,Snack,20,45,900
11-01-2025,Butter Bun,Bread,15,29,435
11-01-2025,Plum Cake,Cake,150,16,2400
11-01-2025,Pazhampori (Banana Fry),Snack,12,11,132
11-01-2025,Uzhunnu Vada,Snack,12,30,360
11-01-2025,Ullivada,Snack,10,42,420
11-01-2025,Banana Chips,Snack,100,24,2400
11-01-2025,Tea Biscuit,Biscuit,30,23,690
11-01-2025,Chicken Puffs,Snack,25,19,475
11-01-2025,Ela Ada,Sweet,20,34,680
11-01-2025,Cream Bun,Bread,20,20,400
11-01-2025,Nannari Sharbat,Beverage,25,17,425
11-01-2025,Sugiyan,Sweet,15,21,315
11-01-2025,Neyyappam,Sweet,20,47,940
11-01-2025,Black Forest Cake,Cake,500,43,21500
11-01-2025,Mixture,Snack,120,28,3360
11-01-2025,Jilebi,Sweet,50,27,1350
11-01-2025,Butter Biscuit,Biscuit,25,14,350
11-01-2025,Vettu Cake,Cake,15,47,705
11-01-2025,Milk Bun,Bread,18,49,882
11-01-2025,Choco Lava Cake,Cake,80,44,3520
11-01-2025,Fruit Cake,Cake,350,48,16800
11-01-2025,Lemon Juice,Beverage,30,23,690
11-01-2025,Badam Milk,Beverage,40,28,1120
11-01-2025,Ghee Cake,Cake,120,13,1560
11-01-2025,Mysore Pak,Sweet,180,22,3960
11-01-2025,Milk Bikis,Biscuit,25,7,175
11-01-2025,Marble Cake,Cake,90,11,990
11-01-2025,Pineapple Juice,Beverage,35,27,945
12-01-2025,Parippu Vada,Snack,10,35,350
12-01-2025,Egg Puffs,Snack,20,22,440
12-01-2025,Butter Bun,Bread,15,35,525
12-01-2025,Plum Cake,Cake,150,35,5250
12-01-2025,Pazhampori (Banana Fry),Snack,12,14,168
12-01-2025,Uzhunnu Vada,Snack,12,49,588
12-01-2025,Ullivada,Snack,10,40,400
12-01-2025,Banana Chips,Snack,100,29,2900
12-01-2025,Tea Biscuit,Biscuit,30,19,570
12-01-2025,Chicken Puffs,Snack,25,7,175
12-01-2025,Ela Ada,Sweet,20,46,920
12-01-2025,Cream Bun,Bread,20,14,280
12-01-2025,Nannari Sharbat,Beverage,25,30,750
12-01-2025,Sugiyan,Sweet,15,24,360
12-01-2025,Neyyappam,Sweet,20,11,220
12-01-2025,Black Forest Cake,Cake,500,8,4000
12-01-2025,Mixture,Snack,120,17,2040
12-01-2025,Jilebi,Sweet,50,48,2400
12-01-2025,Butter Biscuit,Biscuit,25,11,275
12-01-2025,Vettu Cake,Cake,15,38,570
12-01-2025,Milk Bun,Bread,18,17,306
12-01-2025,Choco Lava Cake,Cake,80,40,3200
12-01-2025,Fruit Cake,Cake,350,6,2100
12-01-2025,Lemon Juice,Beverage,30,46,1380
12-01-2025,Badam Milk,Beverage,40,27,1080
12-01-2025,Ghee Cake,Cake,120,10,1200
12-01-2025,Mysore Pak,Sweet,180,9,1620
12-01-2025,Milk Bikis,Biscuit,25,32,800
12-01-2025,Marble Cake,Cake,90,12,1080
12-01-2025,Pineapple Juice,Beverage,35,50,1750
13-01-2025,Parippu Vada,Snack,10,28,280
13-01-2025,Egg Puffs,Snack,20,36,720
13-01-2025,Butter Bun,Bread,15,33,495
13-01-2025,Plum Cake,Cake,150,21,3150
13-01-2025,Pazhampori (Banana Fry),Snack,12,9,108
13-01-2025,Uzhunnu Vada,Snack,12,19,228
13-01-2025,Ullivada,Snack,10,25,250
13-01-2025,Banana Chips,Snack,100,23,2300
13-01-2025,Tea Biscuit,Biscuit,30,19,570
13-01-2025,Chicken Puffs,Snack,25,44,1100
13-01-2025,Ela Ada,Sweet,20,33,660
13-01-2025,Cream Bun,Bread,20,26,520
13-01-2025,Nannari Sharbat,Beverage,25,34,850
13-01-2025,Sugiyan,Sweet,15,19,285
13-01-2025,Neyyappam,Sweet,20,31,620
13-01-2025,Black Forest Cake,Cake,500,10,5000
13-01-2025,Mixture,Snack,120,18,2160
13-01-2025,Jilebi,Sweet,50,42,2100
13-01-2025,Butter Biscuit,Biscuit,25,15,375
13-01-2025,Vettu Cake,Cake,15,12,180
13-01-2025,Milk Bun,Bread,18,7,126
13-01-2025,Choco Lava Cake,Cake,80,20,1600
13-01-2025,Fruit Cake,Cake,350,23,8050
13-01-2025,Lemon Juice,Beverage,30,18,540
13-01-2025,Badam Milk,Beverage,40,23,920
13-01-2025,Ghee Cake,Cake,120,48,5760
13-01-2025,Mysore Pak,Sweet,180,24,4320
13-01-2025,Milk Bikis,Biscuit,25,7,175
13-01-2025,Marble Cake,Cake,90,18,1620
13-01-2025,Pineapple Juice,Beverage,35,38,1330
14-01-2025,Parippu Vada,Snack,10,6,60
14-01-2025,Egg Puffs,Snack,20,48,960
14-01-2025,Butter Bun,Bread,15,47,705
14-01-2025,Plum Cake,Cake,150,42,6300
14-01-2025,Pazhampori (Banana Fry),Snack,12,18,216
14-01-2025,Uzhunnu Vada,Snack,12,31,372
14-01-2025,Ullivada,Snack,10,33,330
14-01-2025,Banana Chips,Snack,100,49,4900
14-01-2025,Tea Biscuit,Biscuit,30,31,930
14-01-2025,Chicken Puffs,Snack,25,40,1000
14-01-2025,Ela Ada,Sweet,20,10,200
14-01-2025,Cream Bun,Bread,20,19,380
14-01-2025,Nannari Sharbat,Beverage,25,27,675
14-01-2025,Sugiyan,Sweet,15,20,300
14-01-2025,Neyyappam,Sweet,20,13,260
14-01-2025,Black Forest Cake,Cake,500,32,16000
14-01-2025,Mixture,Snack,120,21,2520
14-01-2025,Jilebi,Sweet,50,35,1750
14-01-2025,Butter Biscuit,Biscuit,25,48,1200
14-01-2025,Vettu Cake,Cake,15,14,210
14-01-2025,Milk Bun,Bread,18,5,90
14-01-2025,Choco Lava Cake,Cake,80,37,2960
14-01-2025,Fruit Cake,Cake,350,9,3150
14-01-2025,Lemon Juice,Beverage,30,35,1050
14-01-2025,Badam Milk,Beverage,40,38,1520
14-01-2025,Ghee Cake,Cake,120,17,2040
14-01-2025,Mysore Pak,Sweet,180,6,1080
14-01-2025,Milk Bikis,Biscuit,25,43,1075
14-01-2025,Marble Cake,Cake,90,5,450
14-01-2025,Pineapple Juice,Beverage,35,34,1190
15-01-2025,Parippu Vada,Snack,10,20,200
15-01-2025,Egg Puffs,Snack,20,31,620
15-01-2025,Butter Bun,Bread,15,44,660
15-01-2025,Plum Cake,Cake,150,47,7050
15-01-2025,Pazhampori (Banana Fry),Snack,12,15,180
15-01-2025,Uzhunnu Vada,Snack,12,24,288
15-01-2025,Ullivada,Snack,10,24,240
15-01-2025,Banana Chips,Snack,100,33,3300
15-01-2025,Tea Biscuit,Biscuit,30,15,450
15-01-2025,Chicken Puffs,Snack,25,9,225
15-01-2025,Ela Ada,Sweet,20,41,820
15-01-2025,Cream Bun,Bread,20,20,400
15-01-2025,Nannari Sharbat,Beverage,25,47,1175
15-01-2025,Sugiyan,Sweet,15,10,150
15-01-2025,Neyyappam,Sweet,20,50,1000
15-01-2025,Black Forest Cake,Cake,500,9,4500
15-01-2025,Mixture,Snack,120,6,720
15-01-2025,Jilebi,Sweet,50,10,500
15-01-2025,Butter Biscuit,Biscuit,25,47,1175
15-01-2025,Vettu Cake,Cake,15,9,135
15-01-2025,Milk Bun,Bread,18,39,702
15-01-2025,Choco Lava Cake,Cake,80,44,3520
15-01-2025,Fruit Cake,Cake,350,12,4200
15-01-2025,Lemon Juice,Beverage,30,19,570
15-01-2025,Badam Milk,Beverage,40,45,1800
15-01-2025,Ghee Cake,Cake,120,6,720
15-01-2025,Mysore Pak,Sweet,180,30,5400
15-01-2025,Milk Bikis,Biscuit,25,37,925
15-01-2025,Marble Cake,Cake,90,9,810
15-01-2025,Pineapple Juice,Beverage,35,50,1750
16-01-2025,Parippu Vada,Snack,10,31,310
16-01-2025,Egg Puffs,Snack,20,41,820
16-01-2025,Butter Bun,Bread,15,16,240
16-01-2025,Plum Cake,Cake,150,26,3900
16-01-2025,Pazhampori (Banana Fry),Snack,12,38,456
16-01-2025,Uzhunnu Vada,Snack,12,28,336
16-01-2025,Ullivada,Snack,10,49,490
16-01-2025,Banana Chips,Snack,100,31,3100
16-01-2025,Tea Biscuit,Biscuit,30,15,450
16-01-2025,Chicken Puffs,Snack,25,28,700
16-01-2025,Ela Ada,Sweet,20,6,120
16-01-2025,Cream Bun,Bread,20,5,100
16-01-2025,Nannari Sharbat,Beverage,25,20,500
16-01-2025,Sugiyan,Sweet,15,8,120
16-01-2025,Neyyappam,Sweet,20,12,240
16-01-2025,Black Forest Cake,Cake,500,8,4000
16-01-2025,Mixture,Snack,120,45,5400
16-01-2025,Jilebi,Sweet,50,45,2250
16-01-2025,Butter Biscuit,Biscuit,25,9,225
16-01-2025,Vettu Cake,Cake,15,45,675
16-01-2025,Milk Bun,Bread,18,17,306
16-01-2025,Choco Lava Cake,Cake,80,32,2560
16-01-2025,Fruit Cake,Cake,350,28,9800
16-01-2025,Lemon Juice,Beverage,30,17,510
16-01-2025,Badam Milk,Beverage,40,10,400
16-01-2025,Ghee Cake,Cake,120,49,5880
16-01-2025,Mysore Pak,Sweet,180,29,5220
16-01-2025,Milk Bikis,Biscuit,25,47,1175
16-01-2025,Marble Cake,Cake,90,46,4140
16-01-2025,Pineapple Juice,Beverage,35,12,420
17-01-2025,Parippu Vada,Snack,10,26,260
17-01-2025,Egg Puffs,Snack,20,15,300
17-01-2025,Butter Bun,Bread,15,48,720
17-01-2025,Plum Cake,Cake,150,27,4050
17-01-2025,Pazhampori (Banana Fry),Snack,12,43,516
17-01-2025,Uzhunnu Vada,Snack,12,14,168
17-01-2025,Ullivada,Snack,10,11,110
17-01-2025,Banana Chips,Snack,100,10,1000
17-01-2025,Tea Biscuit,Biscuit,30,49,1470
17-01-2025,Chicken Puffs,Snack,25,43,1075
17-01-2025,Ela Ada,Sweet,20,32,640
17-01-2025,Cream Bun,Bread,20,30,600
17-01-2025,Nannari Sharbat,Beverage,25,15,375
17-01-2025,Sugiyan,Sweet,15,35,525
17-01-2025,Neyyappam,Sweet,20,46,920
17-01-2025,Black Forest Cake,Cake,500,6,3000
17-01-2025,Mixture,Snack,120,24,2880
17-01-2025,Jilebi,Sweet,50,21,1050
17-01-2025,Butter Biscuit,Biscuit,25,49,1225
17-01-2025,Vettu Cake,Cake,15,21,315
17-01-2025,Milk Bun,Bread,18,35,630
17-01-2025,Choco Lava Cake,Cake,80,49,3920
17-01-2025,Fruit Cake,Cake,350,25,8750
17-01-2025,Lemon Juice,Beverage,30,28,840
17-01-2025,Badam Milk,Beverage,40,41,1640
17-01-2025,Ghee Cake,Cake,120,40,4800
17-01-2025,Mysore Pak,Sweet,180,47,8460
17-01-2025,Milk Bikis,Biscuit,25,31,775
17-01-2025,Marble Cake,Cake,90,46,4140
17-01-2025,Pineapple Juice,Beverage,35,46,1610
18-01-2025,Parippu Vada,Snack,10,37,370
18-01-2025,Egg Puffs,Snack,20,34,680
18-01-2025,Butter Bun,Bread,15,36,540
18-01-2025,Plum Cake,Cake,150,24,3600
18-01-2025,Pazhampori (Banana Fry),Snack,12,25,300
18-01-2025,Uzhunnu Vada,Snack,12,28,336
18-01-2025,Ullivada,Snack,10,41,410
18-01-2025,Banana Chips,Snack,100,47,4700
18-01-2025,Tea Biscuit,Biscuit,30,10,300
18-01-2025,Chicken Puffs,Snack,25,48,1200
18-01-2025,Ela Ada,Sweet,20,39,780
18-01-2025,Cream Bun,Bread,20,15,300
18-01-2025,Nannari Sharbat,Beverage,25,39,975
18-01-2025,Sugiyan,Sweet,15,22,330
18-01-2025,Neyyappam,Sweet,20,31,620
18-01-2025,Black Forest Cake,Cake,500,9,4500
18-01-2025,Mixture,Snack,120,7,840
18-01-2025,Jilebi,Sweet,50,35,1750
18-01-2025,Butter Biscuit,Biscuit,25,8,200
18-01-2025,Vettu Cake,Cake,15,40,600
